Arm,Type,Normal tissue expression,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Fetus development,Childhood development,Young development,(neutarl) TCGA expression,CRISPR essentiality score,RNAI essentiality score,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,Essential gene density (CRISPR),Essential gene density (Nichols),Label
10q,KIRC,0.21302074380355432,1.6462074597823158,0.7934928728380715,1.6721263544119875,,,-1.783500782049707,,1.248018005973579,1.6650604382702383,1.3722749852301885,1.797448263655558,0.46113769801936966,1.4048934443121484,1.395698931869068,0.014571949,0.010928962,0.08229049457591618,-0.7310222996679264,0.05708245243128964,-1
10q,KIRP,0.21302074380355432,1.6462074597823158,0.7934928728380715,1.6721263544119875,,,-1.783500782049707,,1.248018005973579,1.6650604382702383,1.3722749852301885,1.797448263655558,0.4967280974028231,1.4048934443121484,1.395698931869068,0.014571949,0.010928962,0.08229049457591618,-0.7310222996679264,0.05708245243128964,0
10q,LAML,0.43296153703172613,1.411745998693211,3.5421203379312827,2.9711330163763052,0.0202835,1.0270312028777473,-4.597177868136413,1.7629615963085858,,,,,0.32799115799695905,1.3725159904050808,1.6378947284925287,0.014571949,0.010928962,2.1189802353298415,0.0,0.05708245243128964,0
10q,LGG,0.649544836229073,1.4026209795684916,1.333256799019099,1.2820450851467249,0.08157762499999999,1.65837522372634,-1.532025736484118,1.572614567463372,1.8289217412493612,1.635977349647204,1.9244615951508066,1.7962286502957938,0.7480253022223389,,,0.014571949,0.010928962,0.6377513329633504,,0.05708245243128964,-1
10q,LIHC,0.8342415172184074,1.479452951598743,2.3865373860003247,2.482073741762897,0.072172,1.9902747336495392,-4.20811599355885,0.29169159840000003,1.803325488930764,2.2202733751761974,1.9999471644204225,1.9919124331150486,0.5693929285041155,1.4517975095297004,1.6414502136335967,0.014571949,0.010928962,1.9543992461780093,-1.096533449501887,0.05708245243128964,-1
10q,LUAD,0.07119324578263056,1.6742882293575985,1.161680774456343,1.7621103802153275,0.1179795,0.7241349095838661,-1.0363879934566644,1.2051634524538462,,,,,0.4891245241363546,0.6865283348710511,0.6902527686672878,0.014571949,0.010928962,-0.020572623643979045,-0.3655111498339632,0.05708245243128964,0
10q,LUSC,0.07119324578263056,1.6742882293575985,1.161680774456343,1.7621103802153275,0.1179795,0.7241349095838661,-1.0363879934566644,1.2051634524538462,,,,,0.4986121983901828,0.6865283348710511,0.6902527686672878,0.014571949,0.010928962,-0.020572623643979045,-0.3655111498339632,0.05708245243128964,-1
10q,OV,0.03241478571086266,0.8754517794879674,1.3311932890553277,0.762305150191265,0.10178625,1.9603046592011935,-1.7556883168132162,0.18507482395,0.9008831704227549,1.7956171975202375,,,0.4501346685298613,0.7401836530830528,1.4263423175120273,0.014571949,0.010928962,0.10286311821989522,-1.096533449501887,0.05708245243128964,0
10q,PAAD,0.7477771135195003,1.4904967511722456,1.289899111991361,1.8219930551179744,,1.2179036305278945,-3.3976535574334936,,,,,,0.7399084810514525,0.9315644776557227,1.4838769390388422,0.014571949,0.010928962,1.0080585585549733,-2.193066899003774,0.05708245243128964,0
10q,PRAD,0.1929715385294734,1.4976049546428885,0.2579556500419694,0.9603920767980495,0.06522775,1.6313227591479085,-0.8414061718642207,0.4089935884511111,,,,,0.4190522071284421,2.7469348708123777,1.9891599701114293,0.014571949,0.010928962,-0.4320250965235599,1.096533449501887,0.05708245243128964,-1
10q,SKCM,0.5385465963716127,1.6660079754559591,1.8078753697899237,2.228514980892095,0.08684862500000001,0.42762292661053025,-1.3019414386333348,0.5021178911160417,,,,,0.17657257718211544,1.0151207963525788,1.2976323329606065,0.014571949,0.010928962,0.8434775694031408,0.0,0.05708245243128964,-1
10q,STAD,0.40135652107886394,1.4511319898375958,0.4044505494044733,1.199932629555857,0.08119799999999999,1.5358594198741198,-1.0368421657307085,,,,,,0.6477919032441556,,,0.014571949,0.010928962,-0.14400836550785331,,0.05708245243128964,0
10q,TGCT,0.26549202419920664,3.1690001599108193,2.578187409609745,5.079767003463656,0.14130149999999994,1.07420481659615,-4.5232250252027635,0.7998515706307693,2.1203624721556116,1.2252941035450688,1.9092847370142045,2.039788461726978,0.450668734517852,,,0.014571949,0.010928962,2.2012707299057577,,0.05708245243128964,-1
10q,THYM,0.12510698579799043,1.207967584583261,0.18302759977275057,0.9135808809532866,0.045663999999999996,0.24766573824160382,-1.3706969679280365,0.41398772210625,,,,,0.2682712925403625,2.2203395115071443,,0.014571949,0.010928962,-0.1851536127958114,0.0,0.05708245243128964,0
10q,UCEC,0.5630450670962329,1.0730083958627339,0.1280380758676721,0.0,0.112771,2.238563831188733,-1.3275325415791646,0.1839332729733893,,,,,0.20533999317353574,1.355219765521146,1.1509843016091703,0.014571949,0.010928962,-0.2674441073717276,-1.096533449501887,0.05708245243128964,1
10q,UCS,0.5630450670962329,1.0730083958627339,0.1280380758676721,0.0,0.112771,2.238563831188733,-1.3275325415791646,0.1839332729733893,,,,,0.5281287937946154,1.355219765521146,1.1509843016091703,0.014571949,0.010928962,-0.2674441073717276,-1.096533449501887,0.05708245243128964,0
10p,ACC,0.1024337446782559,1.4330141213038212,1.6682741597697526,2.465736375603345,,1.6738083560609653,-1.407629541244602,,,,,,0.3044505950109646,,,0.026315789,0.013157895,0.13304814975355597,,0.0859375,0
10p,BLCA,0.8623662330093996,1.1999326295558572,0.6188838045263169,0.0,,,-0.541570165465792,,,,,,0.11043480521972537,1.2689477612838478,2.658735294306,0.026315789,0.013157895,-0.39914444926066794,-0.7661637948616764,0.0859375,0
10p,BRCA,0.8300273294427253,1.4488372802480152,0.16093187264667366,1.4677059154206111,0.1086839999999999,1.7338331012881576,-1.5177041370369244,0.44013267856250005,,,,,0.9072262815421914,1.0601114141069108,1.0458519376757178,0.026315789,0.013157895,-0.26609629950711194,0.7661637948616764,0.0859375,0
10p,CESC,0.0,1.0073943344162992,-0.2000400120040014,0.36551944805414316,,,-0.6288504752997011,,,,,,0.32889284991039286,,,0.026315789,0.013157895,-0.33262037438388997,,0.0859375,0
10p,COAD,0.7299864999528861,1.582879933388615,0.8661591525815533,1.6217476150858419,0.085375,1.305443346195836,-1.1172481327393649,0.3291913750208333,,,,,0.2252060761846367,1.3893282206834043,1.2521165154264917,0.026315789,0.013157895,0.26609629950711194,0.0,0.0859375,0
10p,ESCA,0.7004392951182092,0.9948723009541319,0.6933610142705203,0.0,0.066057,0.6705005468840062,-1.6825110284787956,0.6497741493,,,,,0.26741951935745406,1.5396191994694066,1.6199222734161933,0.026315789,0.013157895,-0.26609629950711194,0.0,0.0859375,0
10p,GBM,0.3144143768584735,1.2792042981336624,1.0846956894836115,1.2471518988284378,0.027097,1.6294616369825163,-1.2132129442445634,1.0100281827973685,1.8580489647263247,1.4589778789812222,1.6275914960938784,1.6751573352848736,0.5256789720116466,,,0.026315789,0.013157895,0.39914444926066794,,0.0859375,-1
10p,KICH,0.06701259378279385,1.4792368549022623,1.1454053815270622,1.8203528508198628,,,-0.7111418575385539,,1.1936076709284598,1.630197271436753,1.6507032174852692,1.7812237393191017,0.3591656214143623,1.209635767462962,1.7850031187980397,0.026315789,0.013157895,0.0,0.7661637948616764,0.0859375,-1
10p,KIRC,0.06701259378279385,1.4792368549022623,1.1454053815270622,1.8203528508198628,,,-0.7111418575385539,,1.1936076709284598,1.630197271436753,1.6507032174852692,1.7812237393191017,0.5233443615648263,1.209635767462962,1.7850031187980397,0.026315789,0.013157895,0.0,0.7661637948616764,0.0859375,0
10p,KIRP,0.06701259378279385,1.4792368549022623,1.1454053815270622,1.8203528508198628,,,-0.7111418575385539,,1.1936076709284598,1.630197271436753,1.6507032174852692,1.7812237393191017,0.5894120051842694,1.209635767462962,1.7850031187980397,0.026315789,0.013157895,0.0,0.7661637948616764,0.0859375,0
10p,LAML,0.05373266152121878,0.6455693026691002,3.6526219108410456,2.690035046864952,0.03761,1.0069999009591173,-3.7915943825731464,2.5777401232484847,,,,,0.28912516756493173,1.4367428732681766,1.4751684308964126,0.026315789,0.013157895,1.1974333477820038,0.7661637948616764,0.0859375,0
10p,LGG,0.3144143768584735,1.2792042981336624,1.0846956894836115,1.2471518988284378,0.027097,1.6294616369825163,-1.2132129442445634,1.0100281827973685,1.8580489647263247,1.4589778789812222,1.6275914960938784,1.6751573352848736,0.44787561192565967,,,0.026315789,0.013157895,0.39914444926066794,,0.0859375,-1
10p,LIHC,0.7913825344162797,1.7782954066528833,2.9611464566987955,2.614993432050272,0.0644909999999999,2.0345068417608565,-2.3463553439174545,1.7628737618720236,1.7767399318309534,2.2380550174780054,1.982096227898433,2.0044990700668,0.8179423408535619,0.6544457392427747,1.4671517555408884,0.026315789,0.013157895,1.99572224630334,-2.2984913845850277,0.0859375,0
10p,LUAD,0.3965845028160563,1.4225586658179603,1.8611050480829934,1.7673454423701493,0.120477,0.7164700098508336,-0.46679769282502337,1.2585094330303026,,,,,0.7483406799488778,0.709017747618221,0.5812192861229446,0.026315789,0.013157895,0.0,0.0,0.0859375,0
10p,LUSC,0.3965845028160563,1.4225586658179603,1.8611050480829934,1.7673454423701493,0.120477,0.7164700098508336,-0.46679769282502337,1.2585094330303026,,,,,0.5668361555411665,0.709017747618221,0.5812192861229446,0.026315789,0.013157895,0.0,0.0,0.0859375,-1
10p,OV,0.055978602948217195,1.24292965614311,1.3047249615371221,1.4677059154206111,0.13013,2.0289435686547073,-1.841002173053076,0.24615829404166667,1.2022573205475595,1.4194746004037526,,,0.0,1.015584224324303,1.4430024896850995,0.026315789,0.013157895,-0.13304814975355597,-1.5323275897233528,0.0859375,0
10p,PAAD,0.2656962709167847,1.3336110821819525,1.508969111096209,1.9587496870964234,,1.1289103688890663,-2.3373930986784366,,,,,,0.4235333570642126,1.475267056781583,1.5485447237091643,0.026315789,0.013157895,0.26609629950711194,-2.2984913845850277,0.0859375,0
10p,PRAD,0.0,1.2925759649604698,0.13333846775901764,1.034749762361447,0.091098,1.511658831193481,-0.41201947633179414,0.8328988462291667,,,,,0.25143498850976603,2.77823895479061,1.9547042061438213,0.026315789,0.013157895,-0.26609629950711194,-2.2984913845850277,0.0859375,0
10p,SKCM,0.21281635977496405,1.9350948679332474,1.577063005631817,2.6944950043871967,0.091267,0.4766756895396162,-1.6873839086310518,0.4308724935098367,,,,,1.0,1.228016774584756,0.9953506827703814,0.026315789,0.013157895,0.33262037438389,-0.7661637948616764,0.0859375,-1
10p,STAD,0.4652681799988226,1.3336110821819525,1.1773762624173345,1.4761669882618682,0.090996,1.6188803339686781,-0.6256402608797583,,,,,,0.17029278807414777,,,0.026315789,0.013157895,-0.26609629950711194,,0.0859375,0
10p,TGCT,0.807617399509197,2.828507076893105,3.219171578753426,5.212015935617371,0.112721,0.961572839153843,-6.6343469561470165,0.8971249926041667,2.173946962761597,1.0131845790085017,1.9997314442314749,2.0409591730389756,0.18664923802891167,,,0.026315789,0.013157895,2.527914845317564,,0.0859375,-1
10p,THYM,0.2728333540991064,1.38719575064329,0.9584576731059362,1.767521168875507,0.070996,0.010533703998045815,-0.35819305912249205,0.44344780401428574,,,,,0.8517174122911028,2.2168900743717614,,0.026315789,0.013157895,-0.13304814975355597,-0.7661637948616764,0.0859375,0
10p,UCEC,0.4174796436360279,0.9443296688421506,-0.22690868896297775,0.0,0.12885,1.9105248136767248,-0.7247626947371655,0.18205359286666667,,,,,0.0,1.0632352686499127,1.3651531968425519,0.026315789,0.013157895,-0.39914444926066794,-0.7661637948616764,0.0859375,1
10p,UCS,0.4174796436360279,0.9443296688421506,-0.22690868896297775,0.0,0.12885,1.9105248136767248,-0.7247626947371655,0.18205359286666667,,,,,0.6502010404982022,1.0632352686499127,1.3651531968425519,0.026315789,0.013157895,-0.39914444926066794,-0.7661637948616764,0.0859375,-1
18p,ACC,0.556822424946434,1.668702672674681,0.7034917272529825,1.0695723933462675,,1.3814863201239165,-1.388673628243949,,,,,,0.6077791306690544,,,0.0,0.0,0.5735849847037781,,0.10714285714285714,0
18p,BLCA,0.5310072101219334,1.0956006392825124,0.05279091630671555,0.0,,,-0.586443814472828,,,,,,0.6684572626377235,1.6108306423390566,2.067779830081785,0.0,0.0,-0.28679249235188903,0.0,0.10714285714285714,0
18p,BRCA,0.6205535119665249,1.4949104840794116,0.1854450754688149,1.253874039687205,0.108163,1.5117130503583067,-0.6604611252622025,0.2233349222678571,,,,,0.7715322840569921,1.2604537497951531,1.2553549920254063,0.0,0.0,0.0,0.0,0.10714285714285714,-1
18p,CESC,0.525346133247459,1.3320363048333932,0.9175830216529406,1.7254531913339561,,,-1.1141629153045698,,,,,,0.5400888988579545,,,0.0,0.0,0.0,,0.10714285714285714,0
18p,COAD,0.0,1.410186302818262,0.6910730203554125,1.107633446520938,0.092486,1.171764372409076,-0.7105445853500176,0.3348009858904109,,,,,0.0,1.3876940928392536,1.473669667282546,0.0,0.0,-0.28679249235188903,1.7459074348556791,0.10714285714285714,-1
18p,ESCA,0.29090265422959116,1.0828178407769604,0.6706815628162963,0.0,0.080471,0.48260560584389234,-0.7362661654360452,0.3471351368076923,,,,,0.5082531160906801,1.895675933139972,1.441469300077978,0.0,0.0,0.0,0.0,0.10714285714285714,-1
18p,GBM,0.496306809066845,1.4125869721991586,1.2342423710532793,1.5227069980006127,0.029427500000000002,1.7829798065011233,-2.006114270028233,1.2510726062857145,2.066275492421935,1.9547105323931544,2.000740323181395,1.8354043142629453,0.1932865304367635,,,0.0,0.0,0.5735849847037781,,0.10714285714285714,0
18p,KICH,0.2575734813310639,1.3307011318886373,0.5681025763125197,2.130889723242971,,,-1.551004484407456,,1.5219643846437358,1.5767701964089915,1.731032138739158,1.644942443326473,0.4157809558452668,1.0002836259557464,1.3683059387240684,0.0,0.0,0.0,1.7459074348556791,0.10714285714285714,0
18p,KIRC,0.2575734813310639,1.3307011318886373,0.5681025763125197,2.130889723242971,,,-1.551004484407456,,1.5219643846437358,1.5767701964089915,1.731032138739158,1.644942443326473,0.4004427023420432,1.0002836259557464,1.3683059387240684,0.0,0.0,0.0,1.7459074348556791,0.10714285714285714,-1
18p,KIRP,0.2575734813310639,1.3307011318886373,0.5681025763125197,2.130889723242971,,,-1.551004484407456,,1.5219643846437358,1.5767701964089915,1.731032138739158,1.644942443326473,0.3816843046415757,1.0002836259557464,1.3683059387240684,0.0,0.0,0.0,1.7459074348556791,0.10714285714285714,0
18p,LAML,0.5164652482595015,0.7263859671920224,3.5199294882472247,3.0690174200431484,0.010108,0.9316186958600926,-5.232763760427931,0.9786799860689656,,,,,0.21190350471925407,1.1482900705290007,1.2159256447096145,0.0,0.0,2.8679249235188897,0.0,0.10714285714285714,0
18p,LGG,0.496306809066845,1.4125869721991586,1.2342423710532793,1.5227069980006127,0.029427500000000002,1.7829798065011233,-2.006114270028233,1.2510726062857145,2.066275492421935,1.9547105323931544,2.000740323181395,1.8354043142629453,0.0,,,0.0,0.0,0.5735849847037781,,0.10714285714285714,-1
18p,LIHC,0.03410399652425469,0.8281803945590174,2.1661939137296122,1.1933510450751728,0.0075445,1.719396516826745,-2.798056929560483,0.7871489057692307,1.7740008484094463,1.7492806119239441,1.5855192392541366,1.5281145765079576,0.34794576293450774,1.4169489134791537,1.8463060731500858,0.0,0.0,0.8603774770556671,1.7459074348556791,0.10714285714285714,0
18p,LUAD,0.3896774279618147,2.346106106566819,2.8101539359202476,2.5219082765237104,0.09571,0.6830608410468308,-0.2910149673918217,1.1241829237142855,,,,,0.7753614802759198,0.7784496646272303,0.770294163451791,0.0,0.0,0.0,1.7459074348556791,0.10714285714285714,-1
18p,LUSC,0.3896774279618147,2.346106106566819,2.8101539359202476,2.5219082765237104,0.09571,0.6830608410468308,-0.2910149673918217,1.1241829237142855,,,,,0.558475317533578,0.7784496646272303,0.770294163451791,0.0,0.0,0.0,1.7459074348556791,0.10714285714285714,0
18p,OV,0.0,0.7182186159194621,0.8934605861223299,0.3738120920476117,0.131064,2.2697103383087125,-0.6567292331352481,0.2457965634615385,0.6128960752682759,2.2202045783809954,,,0.26909691998439367,1.2779028643514574,1.1894578160923839,0.0,0.0,-0.28679249235188903,0.0,0.10714285714285714,-1
18p,PAAD,0.12488305428978164,1.042107425408594,0.8680145450891552,0.9477032363220814,,1.1602337704467356,-3.2388039854375745,,,,,,0.19190021797967602,1.6654649390786962,1.7639096284664504,0.0,0.0,0.28679249235188903,0.0,0.10714285714285714,-1
18p,PRAD,0.7476721290624275,1.2412763078935576,0.37888483663906053,1.6444185512482705,0.073901,1.5769544867913758,-0.008408719633170289,0.3071678329999999,,,,,0.002721916608555781,2.526016934611545,2.0957776796462992,0.0,0.0,-0.28679249235188903,1.7459074348556791,0.10714285714285714,-1
18p,SKCM,0.46894134336580934,1.4379116612312988,1.1266391950657642,2.190591221670741,0.134874,0.30069823509101784,-0.9413351065222963,0.27227672767307687,,,,,0.5025423745242421,0.941130785455261,1.401136778770658,0.0,0.0,0.7169812308797227,0.0,0.10714285714285714,-1
18p,STAD,0.0,1.6573751446501501,0.6403737502781003,2.1106638155107182,0.093196,1.5349567295076705,-0.03936924383286412,,,,,,0.0,,,0.0,0.0,-0.28679249235188903,,0.10714285714285714,-1
18p,TGCT,0.9999248657069688,1.668702672674681,2.081309800230216,3.820585911417861,0.152123,0.7098546316697482,-7.142749166229441,0.3274977240714286,1.8600446958728165,0.972518619390872,1.889265907007415,2.04124130495367,0.2693992676464297,,,0.0,0.0,3.15471741587078,,0.10714285714285714,-1
18p,THYM,0.6581622772787102,1.3398415782126527,0.28289270080143225,0.5734839156734634,0.0400785,0.19421650352110909,-0.13464071381012052,0.2801612904,,,,,0.9223907385407841,1.4811192455618243,,0.0,0.0,0.0,-1.7459074348556791,0.10714285714285714,0
18p,UCEC,0.0,1.2300777167067865,0.47237807322799963,0.0,0.11929,1.881797318689932,-1.544604203261991,0.0865771251232876,,,,,0.09352280072883543,1.2468325575597543,1.396748578849686,0.0,0.0,-0.28679249235188903,0.0,0.10714285714285714,0
18p,UCS,0.0,1.2300777167067865,0.47237807322799963,0.0,0.11929,1.881797318689932,-1.544604203261991,0.0865771251232876,,,,,0.1556570605901161,1.2468325575597543,1.396748578849686,0.0,0.0,-0.28679249235188903,0.0,0.10714285714285714,0
15q,ACC,0.22846763901885045,1.5079107759159665,1.45872289341245,2.0424760327550437,,1.5417680601429318,-1.0764815085677981,,,,,,0.36568999562086063,,,0.022140221,0.009225092,0.13457600311445408,,0.080338266384778,0
15q,BLCA,0.5598146098370259,1.305760828055095,0.01726414955474528,0.0,,,-1.2286602838489769,,,,,,0.4253208600166182,1.2595167579009416,2.4568009235593706,0.022140221,0.009225092,-0.442178295947492,0.6430265516037551,0.080338266384778,-1
15q,BRCA,0.26957134090797147,1.38719575064329,0.11880254178660724,0.7151732684641072,0.08117350000000001,1.660502213451203,-0.3924670317525575,0.3467128913770833,,,,,0.5083488678911534,1.430464366220654,1.1765274206418355,0.022140221,0.009225092,-0.4037280093433622,-1.286053103207508,0.080338266384778,-1
15q,CESC,0.6067371454755593,1.1548182449859872,0.046423834544262965,0.6710111712259124,,,-1.8149294176168662,,,,,,0.7212332862618158,,,0.022140221,0.009225092,-0.21147657632271352,,0.080338266384778,0
15q,COAD,0.6216340710177356,1.4297702635236798,0.556038250689732,1.3437381792326146,0.06435025,1.1654738858928058,-1.195922846394548,0.45991806488888887,,,,,0.6534935745430869,1.7278666026585792,1.4798838000772456,0.022140221,0.009225092,0.0,1.2860531032075102,0.080338266384778,-1
15q,ESCA,0.44255056969063533,1.305760828055095,0.7313183269289258,0.10918254306573644,0.07160449999999995,0.6800829341086763,-1.2220161716482654,0.4408061198642399,,,,,0.30896489529949833,1.598700657170039,1.1763829285368288,0.022140221,0.009225092,-0.17302628971858383,0.0,0.080338266384778,0
15q,GBM,0.3189693218529924,1.489028324520586,1.3898771479746572,1.3340053706698602,0.087581625,1.5750567748398507,-1.701986384328051,1.731572208326389,1.708621812411671,1.5342203294661236,1.8544183533585885,1.6969784700052128,0.3479802234686086,,,0.022140221,0.009225092,0.17302628971858378,,0.080338266384778,-1
15q,KICH,0.033791516087597916,1.6223777234943701,1.1046984198441518,2.2783974738049277,,,-1.1337702123848064,,1.06365588354765,1.5403948783177226,1.502523372089584,1.702628347505058,0.6136797142057618,0.9486993830078472,1.4824656217696326,0.022140221,0.009225092,-0.0576754299061946,-0.3215132758018752,0.080338266384778,0
15q,KIRC,0.033791516087597916,1.6223777234943701,1.1046984198441518,2.2783974738049277,,,-1.1337702123848064,,1.06365588354765,1.5403948783177226,1.502523372089584,1.702628347505058,0.27045533429368335,0.9486993830078472,1.4824656217696326,0.022140221,0.009225092,-0.0576754299061946,-0.3215132758018752,0.080338266384778,0
15q,KIRP,0.033791516087597916,1.6223777234943701,1.1046984198441518,2.2783974738049277,,,-1.1337702123848064,,1.06365588354765,1.5403948783177226,1.502523372089584,1.702628347505058,0.23252672146751605,0.9486993830078472,1.4824656217696326,0.022140221,0.009225092,-0.0576754299061946,-0.3215132758018752,0.080338266384778,0
15q,LAML,0.5430274464561756,0.8324797653184943,3.84447089038469,3.101373650258627,0.02378299999999995,1.1475014194781417,-5.055131355461928,1.5201267034285713,,,,,0.5857633555585348,1.2535602678591267,1.3951226492117115,0.022140221,0.009225092,2.0186400467168113,-0.3215132758018752,0.080338266384778,0
15q,LGG,0.3189693218529924,1.489028324520586,1.3898771479746572,1.3340053706698602,0.087581625,1.5750567748398507,-1.701986384328051,1.731572208326389,1.708621812411671,1.5342203294661236,1.8544183533585885,1.6969784700052128,0.376078290729606,,,0.022140221,0.009225092,0.17302628971858378,,0.080338266384778,-1
15q,LIHC,0.10954293842074526,1.493174575762728,2.184085592722484,3.0294753304288973,0.04030975,1.9810536084968904,-3.4345932370814882,0.33283480950000005,1.8540887360601335,2.122755110618008,1.95183950585849,1.8996069646867526,0.35495749811170607,1.3517750489935305,1.6289662783064907,0.022140221,0.009225092,0.9035817351970487,-0.6430265516037528,0.080338266384778,0
15q,LUAD,0.19871192824704556,1.64004208199474,1.172101798352511,1.963563163909904,0.11544049999999995,0.7744408105503651,-0.9880822106836755,1.07510003495,,,,,0.22733724743291858,0.771133646583258,0.6629821136969154,0.022140221,0.009225092,-0.21147657632271352,-0.9645398274056304,0.080338266384778,-1
15q,LUSC,0.19871192824704556,1.64004208199474,1.172101798352511,1.963563163909904,0.11544049999999995,0.7744408105503651,-0.9880822106836755,1.07510003495,,,,,0.5495558359607378,0.771133646583258,0.6629821136969154,0.022140221,0.009225092,-0.21147657632271352,-0.9645398274056304,0.080338266384778,0
15q,OV,0.3572690169126589,1.2675538951529701,1.0644275943851982,1.0155793709003889,0.10219949999999994,1.856583327932085,-0.9273587314143251,0.36346564381131974,1.0223605912818405,1.8698244553174652,,,0.3552084610524157,0.9392121092965106,1.8694277744770744,0.022140221,0.009225092,0.0961257165103243,-0.9645398274056304,0.080338266384778,-1
15q,PAAD,0.3932218953282685,1.5797506482273758,1.4460229205079915,2.4272558980796983,,1.2074817274190088,-2.034232792722799,,,,,,0.49666371784271335,1.1296729218455823,1.415492938288729,0.022140221,0.009225092,0.5190788691557514,0.0,0.080338266384778,0
15q,PRAD,0.34686991453299004,1.4229951940080636,0.3317012128982902,1.128866541273998,0.089488,1.6170763896125788,-1.0800087284383186,0.562373879190341,,,,,0.47337483446044715,3.0441027933567932,2.1464160111400776,0.022140221,0.009225092,-0.21147657632271352,2.893619482216896,0.080338266384778,-1
15q,SKCM,0.3105761483192961,1.7711725620444638,1.4652274862405812,2.1558379405617347,0.09576137499999998,0.4220323950574016,-1.8094110513711152,0.4506048231728671,,,,,0.7838263475762421,1.2921582172156436,1.4970682561507886,0.022140221,0.009225092,0.46140343924955685,-0.6430265516037528,0.080338266384778,0
15q,STAD,0.4030294877132788,1.5414636361442875,0.39510498813613315,1.9415924249906684,0.09167,1.4760871051131734,-1.1199217666573706,,,,,,0.3954274599028126,,,0.022140221,0.009225092,-0.24992686292684327,,0.080338266384778,0
15q,TGCT,0.969562170675679,2.6401089939949767,2.598482271722343,5.168675838793993,0.177449,0.9636585881146653,-4.601901030041117,1.3471386285439393,2.1694283516610198,1.2435725296625693,1.8306456236988322,2.0410481506261053,0.2571337751938543,,,0.022140221,0.009225092,3.056797785028314,,0.080338266384778,1
15q,THYM,1.0,1.2792155717640055,0.42691341835771207,0.7624801885686394,0.059847749999999894,0.1292146448755483,-1.322130609707391,0.3154851952820097,,,,,0.5527677351214828,1.6833422613809153,,0.022140221,0.009225092,0.7113303021764,0.32151327580187755,0.080338266384778,1
15q,UCEC,0.5552738479875002,0.8776684929223437,-0.06775255420575482,0.0,0.11807299999999996,2.205810529016295,-1.146541090173285,0.22711991611738352,,,,,0.2189294971840817,1.3806090448721693,1.458891157383244,0.022140221,0.009225092,-0.13457600311445408,-0.3215132758018752,0.080338266384778,-1
15q,UCS,0.5552738479875002,0.8776684929223437,-0.06775255420575482,0.0,0.11807299999999996,2.205810529016295,-1.146541090173285,0.22711991611738352,,,,,0.2373288604660028,1.3806090448721693,1.458891157383244,0.022140221,0.009225092,-0.13457600311445408,-0.3215132758018752,0.080338266384778,-1
5p,ACC,0.4742050769613415,1.0339857057300172,1.2597749791044779,1.0078825517443013,,1.5861234264882755,-1.0442793823753662,,,,,,0.49284631247081184,,,0.007194245,0.007194245,0.4028165688879195,,0.0782608695652174,1
5p,BLCA,0.0,1.077426862109968,0.0,0.0,,,-0.8410940392327663,,,,,,0.0,1.7474633123745604,1.7276368318062167,0.007194245,0.007194245,-0.5370887585172259,1.396144718469665,0.0782608695652174,0
5p,BRCA,1.0,1.3604507666188241,0.22813265840601396,0.837876904015031,0.118374,1.6354562116104931,-0.6495002301319289,0.3868546046,,,,,1.0,1.248978993413604,1.1329503937479324,0.007194245,0.007194245,-0.13427218962930648,-0.6980723592348318,0.0782608695652174,1
5p,CESC,0.4374139110454919,0.9036270150755548,0.0,0.7889509442531044,,,-0.5084416108842194,,,,,,0.07988083710136397,,,0.007194245,0.007194245,-0.20140828444395967,,0.0782608695652174,1
5p,COAD,0.4110731034344899,1.4161624253413532,0.2375432691320039,1.4476313070509248,0.064992,1.1529940893059782,-0.36268177779861716,0.4143076557142858,,,,,0.5156444738035171,1.3297299461911418,1.3136813368793823,0.007194245,0.007194245,-0.33568047407326623,0.6980723592348318,0.0782608695652174,0
5p,ESCA,0.28033683653267605,1.3792581126012895,0.24736535437734009,1.0140003556762074,0.054738,0.6122987815366019,-0.9604746035595144,0.4130212621428572,,,,,0.26383008442829514,1.367038288898488,1.9287245294187563,0.007194245,0.007194245,-0.40281656888791945,-0.6980723592348318,0.0782608695652174,0
5p,GBM,0.4251528084714573,1.5532103927181327,1.4483988479583312,1.6955938401305364,0.10202924999999999,1.5556361204272884,-1.9487651690584662,1.1050099643809526,1.8479033627568555,1.6243019043957982,1.900962746623521,1.786254005814911,0.2493247941536278,,,0.007194245,0.007194245,0.26854437925861296,,0.0782608695652174,0
5p,KICH,1.0,1.6910116818454748,1.2864897277089846,2.3228684820766174,,,-1.1358859910234567,,1.3969898355143766,2.1007706516633236,1.8257957753069505,1.9819769704276662,0.7648726526077765,1.6152801327879867,1.541921740773836,0.007194245,0.007194245,0.6042248533318791,1.396144718469665,0.0782608695652174,0
5p,KIRC,1.0,1.6910116818454748,1.2864897277089846,2.3228684820766174,,,-1.1358859910234567,,1.3969898355143766,2.1007706516633236,1.8257957753069505,1.9819769704276662,1.0,1.6152801327879867,1.541921740773836,0.007194245,0.007194245,0.6042248533318791,1.396144718469665,0.0782608695652174,1
